C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_24_942.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_24_942.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_24_942.jpg, 0, 0, 0, 7.854699E-05
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_044.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_044.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_044.jpg, 0, 0, 0, 7.875429E-05
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_144.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_144.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_144.jpg, 0, 0, 0, 7.819951E-05
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_244.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_244.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_244.jpg, -0.151152, 0, 0, 8.370636E-05
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_344.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_344.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_344.jpg, -0.1720605, 0.221676, 0, 0.1188897
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_445.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_445.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_445.jpg, 0, 0.522462, 0, 0.5773241
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_546.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_546.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_546.jpg, 0, 0.8213797, 0, 1.388488
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_647.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_647.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_647.jpg, -0.1239084, 1, 0, 2.494908
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_749.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_749.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_749.jpg, 0, 1, 0, 3.680701
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_850.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_850.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_850.jpg, 0, 1, 0, 4.851124
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_25_951.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_25_951.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_25_951.jpg, 0, 1, 0, 6.00859
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_052.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_052.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_052.jpg, -0.08197889, 1, 0, 7.153664
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_153.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_153.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_153.jpg, -0.3807908, 1, 0, 8.253692
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_254.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_254.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_254.jpg, -0.6842613, 1, 0, 9.285363
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_355.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_355.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_355.jpg, -0.6478298, 1, 0, 10.32019
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_457.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_457.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_457.jpg, -0.3449127, 1, 0, 11.44318
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_558.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_558.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_558.jpg, -0.048849, 1, 0, 12.64133
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_660.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_660.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_660.jpg, 0, 1, 0, 13.48622
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_761.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_761.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_761.jpg, 0, 1, 0, 14.74746
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_861.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_861.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_861.jpg, 0, 1, 0, 15.68287
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_26_963.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_26_963.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_26_963.jpg, 0, 1, 0, 16.80792
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_064.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_064.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_064.jpg, -0.0104049, 1, 0, 18.04709
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_166.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_166.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_166.jpg, -0.3101804, 1, 0, 19.01643
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_267.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_267.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_267.jpg, -0.6127644, 1, 0, 19.87143
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_367.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_367.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_367.jpg, -0.529222, 1, 0, 20.74834
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_469.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_469.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_469.jpg, -0.229815, 1, 0, 21.7374
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_570.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_570.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_570.jpg, 0, 1, 0, 22.7462
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_670.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_670.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_670.jpg, 0, 1, 0, 23.69089
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_772.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_772.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_772.jpg, 0, 1, 0, 24.67041
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_873.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_873.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_873.jpg, 0, 1, 0, 25.62815
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_27_975.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_27_975.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_27_975.jpg, -0.0742818, 1, 0, 26.57768
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_076.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_076.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_076.jpg, -0.373434, 1, 0, 27.44011
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_178.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_178.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_178.jpg, -0.6746323, 1, 0, 28.11687
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_280.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_280.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_280.jpg, -0.4423605, 1, 0, 28.90477
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_381.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_381.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_381.jpg, -0.1425647, 1, 0, 29.84438
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_481.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_481.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_481.jpg, 0, 1, 0, 30.18703
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_583.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_583.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_583.jpg, 0, 1, 0, 30.1899
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_685.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_685.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_685.jpg, 0, 1, 0, 30.18963
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_786.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_786.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_786.jpg, 0, 1, 0, 30.18975
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_888.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_888.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_888.jpg, 0, 1, 0, 30.18973
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_28_989.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_28_989.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_28_989.jpg, 0, 1, 0, 30.18976
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_091.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_091.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_091.jpg, 0, 1, 0, 30.18912
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_192.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_192.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_192.jpg, 0, 1, 0, 30.19017
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_293.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_293.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_293.jpg, 0, 1, 0, 30.18891
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_394.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_394.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_394.jpg, 0, 1, 0, 30.19041
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_494.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_494.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_494.jpg, 0, 1, 0, 30.19025
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_595.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_595.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_595.jpg, 0, 1, 0, 30.19025
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_697.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_697.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_697.jpg, 0, 1, 0, 30.19024
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_797.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_797.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_797.jpg, 0, 1, 0, 30.19011
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_899.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_899.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_899.jpg, 0, 1, 0, 30.19077
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_29_999.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_29_999.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_29_999.jpg, 0, 1, 0, 30.19057
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_100.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_100.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_100.jpg, 0, 1, 0, 30.19113
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_201.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_201.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_201.jpg, 0, 1, 0, 30.19077
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_302.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_302.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_302.jpg, 0, 1, 0, 30.1908
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_402.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_402.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_402.jpg, -0.295047, 1, 0, 30.16866
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_503.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_503.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_503.jpg, -0.2173174, 1, 0, 30.18855
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_603.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_603.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_603.jpg, 0, 1, 0, 30.1877
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_704.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_704.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_704.jpg, 0, 1, 0, 30.19064
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_805.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_805.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_805.jpg, 0, 1, 0, 30.18843
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_30_906.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_30_906.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_30_906.jpg, 0, 1, 0, 30.19068
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_007.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_007.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_007.jpg, 0, 1, 0, 30.18983
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_110.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_110.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_110.jpg, -0.2914632, 1, 0, 30.16894
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_211.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_211.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_211.jpg, -0.1967571, 1, 0, 30.18913
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_312.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_312.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_312.jpg, 0, 1, 0, 30.18859
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_413.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_413.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_413.jpg, 0, 1, 0, 30.19013
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_514.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_514.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_514.jpg, -0.2946444, 1, 0, 30.17134
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_614.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_614.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_614.jpg, -0.1181805, 1, 0, 30.19167
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_715.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_715.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_715.jpg, 0, 1, 0, 30.18953
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_817.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_817.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_817.jpg, -0.2075226, 1, 0, 30.1824
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_31_918.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_31_918.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_31_918.jpg, -0.1223839, 1, 0, 30.19087
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_019.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_019.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_019.jpg, 0, 1, 0, 30.18968
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_119.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_119.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_119.jpg, -0.1198218, 1, 0, 30.1883
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_219.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_219.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_219.jpg, -0.2356548, 1, 0, 30.18268
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_320.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_320.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_320.jpg, 0, 1, 0, 30.18864
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_421.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_421.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_421.jpg, 0, 1, 0, 30.18965
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_522.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_522.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_522.jpg, -0.1900842, 1, 0, 30.1826
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_622.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_622.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_622.jpg, 0, 1, 0, 30.18969
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_724.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_724.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_724.jpg, 0, 1, 0, 30.19026
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_826.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_826.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_826.jpg, -0.2992638, 1, 0, 30.16926
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_32_927.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_32_927.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_32_927.jpg, -0.0104079, 1, 0, 30.18985
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_33_029.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_33_029.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_33_029.jpg, 0, 1, 0, 30.19007
C:\Users\singh\Desktop\DATA\IMG\center_2023_04_25_06_15_33_130.jpg, C:\Users\singh\Desktop\DATA\IMG\left_2023_04_25_06_15_33_130.jpg, C:\Users\singh\Desktop\DATA\IMG\right_2023_04_25_06_15_33_130.jpg, -0.1301001, 1, 0, 30.18713
